link_id,from_node_id,to_node_id,volume
2523,842,651,764.444
2524,842,837,349.466
2525,842,841,342.790
2526,842,844,215.608
2527,843,297,288.000
2528,843,665,381.065
2529,843,841,172.390
2530,843,844,210.770
2531,843,848,29.399
2532,844,298,262.000
2533,844,839,346.164
2534,844,842,286.025
2535,844,843,208.961
2536,844,848,23.995
2537,845,299,603.000
2538,845,459,78.826
2539,845,467,686.131
2540,845,831,1096.130
2541,845,846,150.401
2542,845,875,211.482
2543,846,300,118.000
2544,846,835,173.993
2545,846,836,258.911
2546,846,845,141.052
2547,846,847,41.664
2548,846,856,65.205
2549,847,301,166.000
2550,847,839,78.521
2551,847,840,383.496
2552,847,846,47.135
2553,847,848,106.888
2554,847,857,159.708
2555,848,302,33.000
2556,848,447,266.930
2557,848,843,118.046
2558,848,844,70.629
2559,848,847,75.369
2560,848,858,91.099
2561,849,303,1310.000
2562,849,447,241.285
2563,849,664,940.987
2564,849,665,539.321
2565,849,851,349.862
2566,849,853,71.425
2567,849,859,232.117
2568,850,304,257.000
2569,850,668,988.384
2570,850,851,478.879
2571,850,852,31.627
2572,850,854,575.351
2573,851,305,621.000
2574,851,669,1563.066
2575,851,849,383.573
2576,851,850,383.929
2577,851,853,116.740
2578,852,306,29.000
2579,852,850,142.025
2580,852,853,88.023
2581,852,854,228.521
2582,852,860,68.803
2583,853,307,80.000
2584,853,849,146.929
2585,853,851,343.203
2586,853,852,100.199
2587,853,860,92.704
2588,854,308,70.000
2589,854,670,187.057
2590,854,850,869.670
2591,854,852,120.720
2592,854,861,11.001
2593,854,905,782.814
2594,854,907,187.616
2595,855,309,678.000
2596,855,466,885.655
2597,855,467,1246.483
2598,855,856,173.409
2599,855,878,253.189
2600,856,310,5.000
2601,856,846,121.633
2602,856,855,163.275
2603,856,857,133.439
2604,856,863,51.713
2605,857,311,6.000
2606,857,847,254.284
2607,857,856,120.354
2608,857,858,122.847
2609,857,885,164.546
2610,858,312,223.000
2611,858,446,336.750
2612,858,848,220.278
2613,858,857,107.156
2614,858,886,166.150
2615,859,313,54.000
2616,859,446,222.519
2617,859,849,377.343
2618,859,860,46.331
2619,859,887,71.246
2620,860,314,244.000
2621,860,852,162.828
2622,860,853,242.846
2623,860,859,45.749
2624,860,861,67.600
2625,860,888,10.547
2626,861,315,8.000
2627,861,854,105.352
2628,861,860,65.297
2629,861,888,3.911
2630,861,907,127.992
2631,861,910,39.653
2632,862,316,405.000
2633,862,465,595.510
2634,862,466,856.131
2635,862,863,190.878
2636,862,889,28.164
2637,863,317,23.000
2638,863,856,76.092
2639,863,862,174.547
2640,863,885,202.027
2641,863,890,16.817
2642,864,318,578.000
2643,864,732,179.560
2644,864,865,645.010
2645,864,867,64.440
2646,864,913,35.047
2647,865,319,492.000
2648,865,733,550.304
2649,865,864,352.043
2650,865,866,759.814
2651,865,868,123.616
2652,866,320,2165.000
2653,866,736,1239.969
2654,866,737,1259.146
2655,866,810,409.155
2656,866,812,211.317
2657,866,865,356.262
2658,866,868,210.459
2659,866,869,83.854
2660,867,321,166.000
2661,867,864,129.271
2662,867,868,265.044
2663,867,870,22.743
2664,868,322,315.000
2665,868,865,181.046
2666,868,866,430.634
2667,868,867,150.327
2668,868,869,75.646
2669,868,871,89.443
2670,869,323,7.000
2671,869,818,28.716
2672,869,820,52.283
2673,869,866,241.073
2674,869,868,71.820
2675,869,872,62.774
2676,870,324,45.000
2677,870,867,71.291
2678,870,871,67.744
2679,871,325,9.000
2680,871,868,175.156
2681,871,870,33.291
2682,871,872,45.230
2683,871,874,162.253
2684,872,326,0.000
2685,872,460,340.463
2686,872,830,365.266
2687,872,832,58.049
2688,872,869,169.822
2689,872,871,31.739
2690,873,327,9.000
2691,873,462,37.722
2692,873,874,34.911
2693,874,328,721.000
2694,874,461,289.770
2695,874,871,194.006
2696,874,873,25.368
2697,874,875,188.258
2698,875,329,379.000
2699,875,460,363.821
2700,875,845,246.902
2701,875,874,283.787
2702,875,878,136.662
2703,876,330,580.000
2704,876,462,50.811
2705,876,877,138.028
2706,876,879,1.614
2707,877,331,900.000
2708,877,461,641.076
2709,877,876,449.506
2710,877,878,307.038
2711,877,880,71.363
2712,878,332,476.000
2713,878,855,266.564
2714,878,875,302.615
2715,878,877,445.417
2716,878,881,104.874
2717,879,333,6.000
2718,879,876,63.344
2719,879,880,12.038
2720,879,882,0.000
2721,880,334,45.000
2722,880,877,230.274
2723,880,879,14.345
2724,880,881,65.768
2725,880,883,12.911
2726,881,335,366.000
2727,881,465,300.658
2728,881,878,181.581
2729,881,880,112.435
2730,881,884,63.926
2731,882,336,0.000
2732,882,879,19.423
2733,882,883,2.534
2734,883,337,12.000
2735,883,464,13.911
2736,883,880,43.463
2737,883,882,0.957
2738,884,338,96.000
2739,884,464,37.886
2740,884,881,173.890
2741,884,889,32.940
2742,885,339,12.000
2743,885,445,64.515
2744,885,857,231.727
2745,885,863,124.514
2746,885,892,332.312
2747,886,340,207.000
2748,886,445,137.625
2749,886,858,298.945
2750,886,887,60.189
2751,886,892,668.366
2752,887,341,5.000
2753,887,859,113.387
2754,887,886,151.810
2755,887,888,31.871
2756,887,893,59.906
2757,888,342,85.000
2758,888,860,124.433
2759,888,861,89.590
2760,888,887,74.250
2761,888,894,17.962
2762,888,910,64.689
2763,889,343,29.000
2764,889,862,104.133
2765,889,884,21.879
2766,889,895,12.408
2767,890,344,24.000
2768,890,863,14.379
2769,890,891,115.584
2770,890,896,5.882
2771,891,345,179.000
2772,891,890,26.216
2773,891,896,23.685
2774,891,897,734.978
2775,891,899,7.739
2776,892,346,2096.000
2777,892,885,288.634
2778,892,886,538.128
2779,892,897,1982.409
2780,893,347,114.000
2781,893,887,114.290
2782,893,894,64.568
2783,893,898,280.822
2784,893,901,18.194
2785,894,348,93.000
2786,894,888,134.624
2787,894,893,96.169
2788,894,910,80.660
2789,895,349,17.000
2790,895,889,28.316
2791,895,896,69.408
2792,896,350,52.000
2793,896,890,8.812
2794,896,891,164.132
2795,896,895,9.316
2796,896,899,60.892
2797,897,351,3336.000
2798,897,443,437.980
2799,897,891,179.582
2800,897,892,1746.493
2801,897,899,35.260
2802,898,352,343.000
2803,898,442,58.500
2804,898,443,864.348
2805,898,893,147.036
2806,898,900,76.806
2807,899,353,80.000
2808,899,442,130.567
2809,899,891,12.318
2810,899,896,12.178
2811,899,897,175.917
2812,900,354,77.000
2813,900,898,294.237
2814,900,901,46.886
2815,901,355,65.000
2816,901,893,29.763
2817,901,900,130.317
2818,902,356,16480.000
2819,902,513,825.339
2820,902,541,4670.095
2821,902,542,5392.912
2822,902,660,3434.694
2823,902,661,3842.794
2824,902,670,259.472
2825,903,357,9354.000
2826,903,514,723.567
2827,903,516,1631.169
2828,903,542,9178.299
2829,903,543,0.000
2830,903,544,2100.445
2831,904,358,2994.000
2832,904,544,3019.427
2833,904,906,1387.366
2834,905,359,3576.000
2835,905,513,2170.011
2836,905,514,1061.428
2837,905,670,965.576
2838,905,854,579.497
2839,905,906,1330.046
2840,905,907,390.163
2841,906,360,5068.000
2842,906,516,1936.123
2843,906,904,1363.349
2844,906,905,1127.681
2845,906,908,923.545
2846,906,909,76.491
2847,906,931,53.000
2848,907,361,370.000
2849,907,854,418.728
2850,907,861,29.983
2851,907,905,949.125
2852,907,908,635.820
2853,907,910,38.539
2854,908,362,2013.000
2855,908,517,311.236
2856,908,906,1801.367
2857,908,907,692.007
2858,908,911,239.288
2859,908,912,15.729
2860,909,363,172.000
2861,909,517,185.063
2862,909,906,372.708
2863,909,912,25.461
2864,910,364,159.000
2865,910,861,118.032
2866,910,888,64.971
2867,910,894,21.923
2868,910,907,181.416
2869,910,911,283.110
2870,911,365,531.000
2871,911,518,55.368
2872,911,908,628.594
2873,911,910,179.910
2874,912,366,55.000
2875,912,518,58.190
2876,912,908,61.065
2877,912,909,79.594
2878,913,367,1233.000
2879,913,417,782.043
2880,913,708,54.519
2881,913,714,147.127
2882,913,720,560.069
2883,913,726,666.044
2884,913,801,72.174
2885,913,864,46.311
2886,914,368,1675.000
2887,914,389,166.470
2888,914,780,77.909
2889,914,785,220.216
2890,914,793,573.502
2891,914,915,2.517
2892,915,369,102.000
2893,915,914,98.000
2894,915,916,172.859
2895,916,370,193.000
2896,916,780,457.629
2897,916,915,103.342
2898,916,917,232.107
2899,917,371,190.000
2900,917,781,128.330
2901,917,782,338.650
2902,917,916,156.826
2903,917,918,120.587
2904,918,372,180.000
2905,918,782,116.326
2906,918,783,249.722
2907,918,917,60.337
2908,918,919,208.885
2909,919,373,512.000
2910,919,783,314.699
2911,919,784,451.433
2912,919,918,111.926
2913,919,920,491.658
2914,919,924,71.000
2915,920,374,492.000
2916,920,738,277.022
2917,920,740,698.001
2918,920,919,275.655
2919,920,921,640.586
2920,921,375,390.000
2921,921,418,1096.991
2922,921,739,265.600
2923,921,743,373.652
2924,921,920,225.692
2925,922,376,3228.000
2926,922,418,491.826
2927,922,743,1981.708
2928,922,744,2738.920
2929,923,377,772.000
2930,923,418,752.000
2931,924,378,71.000
2932,924,919,105.000
2933,925,379,336.000
2934,925,390,442.000
2935,926,380,80.000
2936,926,417,139.000
2937,927,381,904.000
2938,927,462,1094.000
2939,928,382,1313.000
2940,928,463,1527.000
2941,929,383,426.000
2942,929,442,509.000
2943,930,384,0.000
2944,930,518,0.000
2945,931,385,53.000
2946,931,906,79.000
2947,932,386,0.000
2948,932,515,0.000
2949,933,387,1612.000
2950,933,534,1620.000
